location 1,location 2,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"United States, Alabama","United States, North Carolina",0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.2,0.2
"United States, Alabama","United States, North Dakota",0.0,0.0,0.0,0.0,0.5,0.2,0.5,1.0,0.5,0.2,0.2,0.2
"United States, Alabama","United States, Ohio",0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.2,0.0
"United States, Alabama","United States, Oklahoma",0.0,0.2,0.5,0.5,0.2,0.2,0.5,0.5,1.0,0.5,0.2,0.2
"United States, Alabama","United States, Oregon",0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.2,0.2
"United States, Alabama","United States, Pennsylvania",0.2,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.2,0.2
"United States, Alabama","United States, Rhode Island",0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.2
"United States, Alabama","United States, South Carolina",0.2,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.2
"United States, Alabama","United States, Tennessee",0.5,0.2,0.5,1.0,0.5,1.0,0.5,0.5,0.2,0.0,0.0,0.2
"United States, Alabama","United States, Texas",0.2,0.5,1.0,0.5,0.2,1.0,0.5,0.5,0.5,0.2,0.2,0.2
"United States, Alabama","United States, Utah",0.2,0.2,0.5,1.0,0.5,1.0,0.5,0.2,0.5,0.2,0.0,0.2
"United States, Alabama","United States, Vermont",0.2,0.2,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0
"United States, Alabama","United States, Virginia",0.5,0.2,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.2,0.2
"United States, Alabama","United States, Washington",1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.2
"United States, Alabama","United States, West Virginia",0.5,0.2,0.2,0.2,0.5,0.2,0.5,0.5,1.0,0.2,0.5,0.5
"United States, Alabama","United States, Wisconsin",0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.2,0.0
"United States, Alabama","United States, Wyoming",0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.5,0.2
"United States, Alaska","United States, Arizona",0.0,0.0,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, Arkansas",0.2,0.0,0.5,1.0,0.5,0.2,0.2,0.5,0.5,0.5,0.0,0.0
"United States, Alaska","United States, California",0.2,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, Colorado",0.0,0.2,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5
"United States, Alaska","United States, Connecticut",0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0
"United States, Alaska","United States, Delaware",0.2,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, Florida",0.2,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.2
"United States, Alaska","United States, Georgia",0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, Hawaii",0.2,0.0,0.2,1.0,0.5,0.5,0.2,0.5,1.0,0.5,0.0,0.0
"United States, Alaska","United States, Idaho",0.0,0.0,0.5,0.5,0.0,1.0,0.2,0.0,0.5,0.0,0.5,0.2
"United States, Alaska","United States, Illinois",0.2,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, Indiana",0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.2
"United States, Alaska","United States, Iowa",0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.0
"United States, Alaska","United States, Kansas",0.2,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.2,0.5,0.5,0.5
"United States, Alaska","United States, Kentucky",0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0
"United States, Alaska","United States, Louisiana",0.2,0.0,0.5,0.5,0.5,0.2,0.2,0.5,0.2,1.0,0.0,0.0
"United States, Alaska","United States, Maine",0.2,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.0,0.0
"United States, Alaska","United States, Maryland",0.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.2,0.0
"United States, Alaska","United States, Massachusetts",0.0,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, Michigan",0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0
"United States, Alaska","United States, Minnesota",0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, Mississippi",0.2,0.0,0.2,0.5,1.0,0.2,1.0,0.2,0.2,0.2,0.0,0.0
"United States, Alaska","United States, Missouri",0.0,0.0,0.2,0.5,0.5,1.0,0.2,0.5,0.2,0.5,0.5,0.5
"United States, Alaska","United States, Montana",0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0
"United States, Alaska","United States, Nebraska",0.2,0.2,0.2,0.2,0.2,1.0,0.5,0.2,0.2,0.2,0.2,0.5
"United States, Alaska","United States, Nevada",0.2,0.0,0.0,1.0,0.2,1.0,1.0,1.0,0.5,0.5,0.2,0.0
"United States, Alaska","United States, New Hampshire",0.0,0.0,0.2,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, New Jersey",0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, New Mexico",0.0,0.0,0.5,0.2,1.0,0.5,0.5,0.5,1.0,0.5,0.2,0.2
"United States, Alaska","United States, New York",0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.2
"United States, Alaska","United States, North Carolina",0.0,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, North Dakota",1.0,0.2,0.2,0.0,0.5,0.2,0.2,1.0,0.5,0.0,0.0,0.0
"United States, Alaska","United States, Ohio",0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.2
"United States, Alaska","United States, Oklahoma",0.2,0.0,0.2,0.5,0.2,0.2,0.2,0.5,1.0,1.0,0.2,0.5
"United States, Alaska","United States, Oregon",0.0,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, Pennsylvania",0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, Rhode Island",0.0,0.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, South Carolina",0.0,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.0
"United States, Alaska","United States, Tennessee",0.0,0.2,0.5,1.0,0.5,1.0,0.2,0.5,0.2,0.2,0.5,0.0
"United States, Alaska","United States, Texas",0.5,0.2,0.5,0.5,0.2,1.0,1.0,0.5,0.5,0.5,0.5,0.5
"United States, Alaska","United States, Utah",0.2,0.0,0.2,1.0,0.5,1.0,0.5,0.2,0.5,0.2,0.2,0.0
"United States, Alaska","United States, Vermont",0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0
"United States, Alaska","United States, Virginia",0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, Washington",0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0
"United States, Alaska","United States, West Virginia",0.0,0.0,0.0,0.2,0.5,0.2,0.2,0.5,1.0,0.0,0.0,0.2
"United States, Alaska","United States, Wisconsin",0.0,0.0,0.2,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0
"United States, Alaska","United States, Wyoming",0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
"United States, Arizona","United States, Arkansas",0.0,0.0,0.2,0.5,0.5,0.2,0.2,0.5,0.5,0.5,0.5,1.0
"United States, Arizona","United States, California",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
"United States, Arizona","United States, Colorado",0.5,0.2,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0
"United States, Arizona","United States, Connecticut",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.5
"United States, Arizona","United States, Delaware",0.5,1.0,0.2,0.2,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0
"United States, Arizona","United States, Florida",0.2,0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2
"United States, Arizona","United States, Georgia",0.5,0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
"United States, Arizona","United States, Hawaii",0.5,1.0,0.5,0.5,0.5,0.5,0.2,0.5,1.0,0.5,0.5,1.0
"United States, Arizona","United States, Idaho",0.5,0.2,0.5,0.5,0.0,1.0,0.2,0.0,0.5,0.2,0.0,0.2
"United States, Arizona","United States, Illinois",0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
"United States, Arizona","United States, Indiana",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
"United States, Arizona","United States, Iowa",0.5,1.0,0.5,0.2,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5
"United States, Arizona","United States, Kansas",0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.2,0.5,0.2,0.2
"United States, Arizona","United States, Kentucky",0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5
"United States, Arizona","United States, Louisiana",0.0,0.5,0.5,0.2,0.5,0.2,0.2,0.5,0.2,0.5,1.0,0.5
"United States, Arizona","United States, Maine",0.2,0.2,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.2,0.5,0.5
"United States, Arizona","United States, Maryland",1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.2,0.5,1.0
"United States, Arizona","United States, Massachusetts",0.5,0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
"United States, Arizona","United States, Michigan",0.2,0.2,0.5,0.2,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Arizona","United States, Minnesota",0.5,0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
"United States, Arizona","United States, Mississippi",0.0,0.2,0.5,0.2,1.0,0.2,1.0,0.2,0.2,0.0,0.0,0.2
"United States, Arizona","United States, Missouri",0.5,0.5,0.5,0.2,0.5,1.0,0.2,0.5,0.2,0.5,0.2,0.2
"United States, Arizona","United States, Montana",0.2,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.2,0.5
"United States, Arizona","United States, Nebraska",0.2,0.2,0.2,0.0,0.2,1.0,0.5,0.2,0.2,0.2,0.2,0.2
"United States, Arizona","United States, Nevada",0.2,0.5,0.0,0.5,0.2,1.0,1.0,1.0,0.5,0.5,0.5,1.0
"United States, Arizona","United States, New Hampshire",0.2,0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0
"United States, Arizona","United States, New Jersey",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
"United States, Arizona","United States, New Mexico",0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.2,0.5
"United States, Arizona","United States, New York",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
"United States, Arizona","United States, North Carolina",0.5,0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
"United States, Arizona","United States, North Dakota",0.0,0.0,0.0,0.0,0.5,0.2,0.2,1.0,0.5,0.0,0.2,0.2
"United States, Arizona","United States, Ohio",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
"United States, Arizona","United States, Oklahoma",0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.5,1.0,0.5,0.5,0.2
"United States, Arizona","United States, Oregon",1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
"United States, Arizona","United States, Pennsylvania",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
"United States, Arizona","United States, Rhode Island",0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5
"United States, Arizona","United States, South Carolina",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.5
"United States, Arizona","United States, Tennessee",0.5,0.5,0.5,0.5,0.5,1.0,0.2,0.5,0.2,0.2,0.2,1.0
"United States, Arizona","United States, Texas",0.2,0.2,0.5,0.2,0.2,1.0,1.0,0.5,0.5,0.5,0.2,0.2
"United States, Arizona","United States, Utah",0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.2,0.5,0.0,0.2,0.5
"United States, Arizona","United States, Vermont",0.2,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.2
"United States, Arizona","United States, Virginia",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
"United States, Arizona","United States, Washington",0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0
"United States, Arizona","United States, West Virginia",0.5,0.2,0.2,0.0,0.5,0.2,0.2,0.5,1.0,0.0,0.0,0.0
"United States, Arizona","United States, Wisconsin",0.2,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5
"United States, Arizona","United States, Wyoming",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2
"United States, Arkansas","United States, California",0.2,0.0,0.5,1.0,0.5,0.2,0.2,0.5,0.5,1.0,0.5,1.0
"United States, Arkansas","United States, Colorado",0.2,0.0,0.5,1.0,0.5,0.2,0.2,0.5,0.5,1.0,0.5,0.0
"United States, Arkansas","United States, Connecticut",0.0,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,0.5,0.2,0.5
"United States, Arkansas","United States, Delaware",0.2,0.0,0.2,0.5,0.5,0.2,0.2,0.5,0.5,1.0,0.5,1.0
"United States, Arkansas","United States, Florida",0.2,0.0,0.5,1.0,0.5,0.2,0.2,0.5,0.5,0.5,0.5,0.2
"United States, Arkansas","United States, Georgia",0.0,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,1.0,0.5,1.0
"United States, Arkansas","United States, Hawaii",0.2,0.0,0.2,1.0,0.2,0.2,0.5,0.2,0.5,0.5,0.2,1.0
"United States, Arkansas","United States, Idaho",0.2,0.0,0.2,0.5,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2
"United States, Arkansas","United States, Illinois",0.0,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,0.5,0.5,0.5
"United States, Arkansas","United States, Indiana",0.0,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,0.5,0.5,0.5
"United States, Arkansas","United States, Iowa",0.0,0.0,0.2,0.5,0.2,0.2,0.2,0.2,0.5,1.0,0.5,0.5
"United States, Arkansas","United States, Kansas",0.0,0.0,0.2,1.0,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"United States, Arkansas","United States, Kentucky",0.2,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,0.5,0.2,0.5
"United States, Arkansas","United States, Louisiana",0.2,0.0,0.5,0.5,0.2,0.5,0.2,1.0,0.5,0.5,0.5,0.5
"United States, Arkansas","United States, Maine",0.5,0.2,0.5,1.0,0.5,0.2,0.2,0.5,0.2,0.5,0.2,0.5
"United States, Arkansas","United States, Maryland",0.0,0.0,0.5,1.0,0.5,0.5,0.2,0.5,0.2,0.5,0.2,1.0
"United States, Arkansas","United States, Massachusetts",0.0,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,1.0,0.5,1.0
"United States, Arkansas","United States, Michigan",0.2,0.0,0.2,0.5,0.5,0.2,0.2,0.5,0.5,0.5,0.5,0.5
"United States, Arkansas","United States, Minnesota",0.0,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,1.0,0.5,0.5
"United States, Arkansas","United States, Mississippi",0.0,0.0,0.2,0.5,0.5,0.0,0.2,0.2,0.2,0.2,0.0,0.2
"United States, Arkansas","United States, Missouri",0.0,0.0,0.0,0.5,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"United States, Arkansas","United States, Montana",0.2,0.0,0.2,0.5,0.5,0.5,0.2,0.5,0.2,0.2,0.2,0.5
"United States, Arkansas","United States, Nebraska",0.2,0.0,0.2,0.2,0.2,0.2,0.5,0.5,0.5,0.2,0.2,0.2
"United States, Arkansas","United States, Nevada",0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,1.0,1.0,0.5,1.0
"United States, Arkansas","United States, New Hampshire",0.0,0.0,0.2,0.5,0.2,0.2,0.2,0.5,0.5,1.0,0.5,1.0
"United States, Arkansas","United States, New Jersey",0.0,0.0,0.5,1.0,0.5,0.2,0.2,0.5,0.5,1.0,0.5,0.5
"United States, Arkansas","United States, New Mexico",0.0,0.0,0.5,0.2,0.5,0.5,0.2,0.2,0.5,0.5,0.2,0.5
"United States, Arkansas","United States, New York",0.2,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,1.0,0.5,0.5
"United States, Arkansas","United States, North Carolina",0.0,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,1.0,0.5,1.0
"United States, Arkansas","United States, North Dakota",0.2,0.0,0.2,0.0,0.2,0.5,0.5,0.5,0.2,0.2,0.0,0.2
"United States, Arkansas","United States, Ohio",0.0,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,1.0,0.5,0.5
"United States, Arkansas","United States, Oklahoma",0.2,0.0,0.0,0.5,0.2,1.0,0.5,0.5,0.5,0.5,0.5,0.2
"United States, Arkansas","United States, Oregon",0.0,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,1.0,0.5,1.0
"United States, Arkansas","United States, Pennsylvania",0.2,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,1.0,0.5,1.0
"United States, Arkansas","United States, Rhode Island",0.0,0.0,0.5,1.0,1.0,0.2,0.2,0.5,0.5,1.0,0.2,0.5
"United States, Arkansas","United States, South Carolina",0.2,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,1.0,0.2,0.5
"United States, Arkansas","United States, Tennessee",0.2,0.0,0.5,1.0,1.0,0.2,0.5,0.2,0.0,0.0,0.0,1.0
"United States, Arkansas","United States, Texas",0.2,0.0,0.2,0.5,0.5,0.2,0.2,0.5,0.5,0.2,0.2,0.2
"United States, Arkansas","United States, Utah",0.0,0.0,0.2,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.0,0.5
"United States, Arkansas","United States, Vermont",0.2,0.2,0.5,1.0,0.5,0.2,0.2,0.2,0.2,1.0,0.2,0.2
"United States, Arkansas","United States, Virginia",0.0,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,1.0,0.5,1.0
"United States, Arkansas","United States, Washington",0.0,0.0,0.5,1.0,1.0,0.2,0.2,0.5,0.5,1.0,0.2,1.0
"United States, Arkansas","United States, West Virginia",0.0,0.0,0.0,0.2,0.5,0.5,0.5,0.2,0.5,0.2,0.0,0.0
"United States, Arkansas","United States, Wisconsin",0.2,0.0,0.2,1.0,0.5,0.2,0.2,0.5,0.5,0.5,0.5,0.5
"United States, Arkansas","United States, Wyoming",0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.5,0.2,0.2,0.0,0.2
"United States, California","United States, Colorado",0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0
"United States, California","United States, Connecticut",0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
"United States, California","United States, Delaware",1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"United States, California","United States, Florida",0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2
"United States, California","United States, Georgia",0.5,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"United States, California","United States, Hawaii",1.0,0.5,0.5,1.0,0.5,0.5,0.2,0.5,1.0,0.5,0.5,1.0
"United States, California","United States, Idaho",0.2,0.2,0.5,0.5,0.0,1.0,0.2,0.0,0.5,0.2,0.0,0.2
"United States, California","United States, Illinois",0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
"United States, California","United States, Indiana",0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
"United States, California","United States, Iowa",0.2,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5
"United States, California","United States, Kansas",0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.2,0.2
"United States, California","United States, Kentucky",0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.5
"United States, California","United States, Louisiana",0.0,0.2,1.0,0.5,0.5,0.2,0.2,0.5,0.2,0.5,1.0,0.5
"United States, California","United States, Maine",0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, California","United States, Maryland",0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0
"United States, California","United States, Massachusetts",0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"United States, California","United States, Michigan",0.2,0.2,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, California","United States, Minnesota",0.2,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
"United States, California","United States, Mississippi",0.0,0.0,0.5,0.5,1.0,0.2,1.0,0.2,0.2,0.2,0.0,0.2
"United States, California","United States, Missouri",0.2,0.5,0.2,0.5,0.5,1.0,0.2,0.5,0.2,0.2,0.2,0.2
"United States, California","United States, Montana",0.2,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.2,0.2,0.5
"United States, California","United States, Nebraska",0.2,0.2,0.2,0.2,0.2,1.0,0.5,0.2,0.2,0.2,0.2,0.2
"United States, California","United States, Nevada",0.0,0.5,0.0,1.0,0.2,1.0,1.0,1.0,0.5,1.0,0.5,1.0
"United States, California","United States, New Hampshire",0.2,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"United States, California","United States, New Jersey",0.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
"United States, California","United States, New Mexico",0.5,0.2,1.0,0.2,1.0,0.5,0.5,0.5,1.0,0.5,0.2,0.5
"United States, California","United States, New York",0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
"United States, California","United States, North Carolina",0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"United States, California","United States, North Dakota",0.2,0.2,0.2,0.0,0.5,0.2,0.2,1.0,0.5,0.2,0.2,0.2
"United States, California","United States, Ohio",0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
"United States, California","United States, Oklahoma",0.0,0.2,0.2,0.5,0.2,0.2,0.2,0.5,1.0,0.5,0.5,0.2
"United States, California","United States, Oregon",0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"United States, California","United States, Pennsylvania",0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"United States, California","United States, Rhode Island",0.5,0.2,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5
"United States, California","United States, South Carolina",0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5
"United States, California","United States, Tennessee",0.2,0.5,1.0,1.0,0.5,1.0,0.2,0.5,0.2,0.0,0.2,1.0
"United States, California","United States, Texas",0.5,0.5,0.5,0.5,0.2,1.0,1.0,0.5,0.5,0.2,0.2,0.2
"United States, California","United States, Utah",0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.2,0.5,0.2,0.2,0.5
"United States, California","United States, Vermont",0.2,0.2,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.2
"United States, California","United States, Virginia",0.5,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"United States, California","United States, Washington",0.2,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0
"United States, California","United States, West Virginia",0.5,0.2,0.2,0.2,0.5,0.2,0.2,0.5,1.0,0.2,0.0,0.0
"United States, California","United States, Wisconsin",0.2,0.2,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5
"United States, California","United States, Wyoming",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2
"United States, Colorado","United States, Connecticut",0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0
"United States, Colorado","United States, Delaware",0.5,0.2,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.0
"United States, Colorado","United States, Florida",0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5
"United States, Colorado","United States, Georgia",0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0
"United States, Colorado","United States, Hawaii",0.5,0.2,0.5,1.0,0.5,0.5,0.2,0.2,0.5,0.5,0.5,0.0
"United States, Colorado","United States, Idaho",0.5,0.2,0.5,0.5,0.0,1.0,0.2,0.0,0.2,0.2,0.0,0.2
"United States, Colorado","United States, Illinois",0.2,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0
"United States, Colorado","United States, Indiana",0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.2
"United States, Colorado","United States, Iowa",0.2,0.2,0.5,0.5,0.5,1.0,1.0,0.2,0.5,1.0,0.5,0.0
"United States, Colorado","United States, Kansas",0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.2,0.2,0.2,0.2,0.5
"United States, Colorado","United States, Kentucky",0.5,0.2,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.2,0.0
"United States, Colorado","United States, Louisiana",0.0,0.2,1.0,0.5,0.5,0.2,0.2,0.5,0.2,0.5,1.0,0.0
"United States, Colorado","United States, Maine",0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.5,0.5,0.0
"United States, Colorado","United States, Maryland",0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.2,0.5,0.5,0.0
"United States, Colorado","United States, Massachusetts",0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0
