location 1,location 2,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Croatia,"United States, Nebraska",6.794621582993112e-05,7.545846216059496e-05,8.139841224052254e-05,0.00011888069514495644,0.00010593870934821451,0.00015896312409084245,0.00010593870934821451,0.00010593870934821451,0.00015896312409084245,0.0001615813042048816,0.0001320382572144797,0.0001320382572144797
Croatia,"United States, Nevada",6.794621582993112e-05,6.794621582993112e-05,0.00015896312409084245,0.00011888069514495644,8.139841224052254e-05,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.0001301139806137094,0.0001301139806137094
Croatia,"United States, New Hampshire",7.183175865272617e-05,6.738210505573146e-05,0.0001295341442947911,0.00011888069514495644,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.0001295341442947911,0.0001261337602378133,0.0001261337602378133
Croatia,"United States, New Jersey",7.954161307251298e-05,6.723953803392783e-05,0.00015896312409084245,0.00011888069514495644,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,9.998079046091306e-05,9.998079046091306e-05
Croatia,"United States, New Mexico",6.794621582993112e-05,6.794621582993112e-05,0.00015896312409084245,9.293133194527351e-05,0.00015896312409084245,0.00015896312409084245,0.00010593870934821451,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.0001301139806137094,0.00012996400464790537
Croatia,"United States, New York",6.723953803392783e-05,6.723953803392783e-05,0.00014681147732414554,0.00012159059907265809,0.00014681147732414554,0.00014681147732414554,0.00014681147732414554,0.00014681147732414554,0.00014681147732414554,0.00014681147732414554,0.00012185223605194336,0.00012185223605194336
Croatia,"United States, North Carolina",6.794621582993112e-05,6.794621582993112e-05,0.00015896312409084245,0.00011888069514495644,0.00015896312409084245,0.00011810729549427712,0.00011810729549427712,0.00015896312409084245,0.00011810729549427712,0.00011810729549427712,0.00010300375067145695,0.00010300375067145695
Croatia,"United States, North Dakota",0.001,0.001,8.139841224052254e-05,9.293133194527351e-05,0.00010593870934821451,0.0001384718211311605,0.00010593870934821451,0.00015896312409084245,0.00010593870934821451,0.00015896312409084245,0.0001301139806137094,9.334173186804173e-05
Croatia,"United States, Ohio",6.794621582993112e-05,6.794621582993112e-05,0.00015896312409084245,0.00011888069514495644,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00012939567549462958,0.00012939567549462958,0.00012939567549462958,0.00011138607509333076,0.00011138607509333076
Croatia,"United States, Oklahoma",8.139841224052254e-05,6.794621582993112e-05,0.00010593870934821451,0.00011888069514495644,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00010379225016687388,0.00010379225016687388,9.07430585897414e-05,9.07430585897414e-05
Croatia,"United States, Oregon",6.794621582993112e-05,6.767274481129163e-05,0.00015896312409084245,0.00011979367613799945,0.00015663597458761105,0.00015663597458761105,0.00015663597458761105,0.00015663597458761105,0.00015663597458761105,0.00015663597458761105,0.00012853044533554464,0.00012853044533554464
Croatia,"United States, Pennsylvania",7.954161307251298e-05,7.954161307251298e-05,0.00012138593089537637,9.641682729924347e-05,0.00012138593089537637,0.00012138593089537637,0.00012138593089537637,0.00012138593089537637,0.00012138593089537637,0.00012138593089537637,0.00010604524905724399,0.00010604524905724399
Croatia,"United States, Rhode Island",6.738210505573146e-05,6.738210505573146e-05,0.00015896312409084245,0.00012083773695893301,0.0001531090360389742,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.0001531090360389742,0.0001261337602378133,0.0001261337602378133
Croatia,"United States, South Carolina",6.794621582993112e-05,8.139841224052254e-05,0.00015896312409084245,0.00011888069514495644,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.0001301139806137094,0.00010300375067145695
Croatia,"United States, Tennessee",6.794621582993112e-05,6.794621582993112e-05,0.00015896312409084245,0.00012159059907265809,0.00014681147732414554,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.0001412051193581201,0.0001412051193581201,0.00011790988077881652,0.00011790988077881652
Croatia,"United States, Texas",6.794621582993112e-05,6.794621582993112e-05,0.00015896312409084245,0.00011888069514495644,0.00015896312409084245,0.00013401469696410265,0.00013401469696410265,0.00013401469696410265,0.00013401469696410265,0.00013401469696410265,0.00011279829099169516,0.00011279829099169516
Croatia,"United States, Utah",6.794621582993112e-05,6.767274481129163e-05,0.00011856253347879595,0.00011888069514495644,0.00011856253347879595,0.00011856253347879595,0.00011856253347879595,0.00015896312409084245,0.00015896312409084245,0.00011856253347879595,0.00010178320392991595,0.00010178320392991595
Croatia,"United States, Vermont",6.794621582993112e-05,0.00010395078729144813,0.0001236159590486511,7.4682987462438e-05,0.0001236159590486511,0.0001236159590486511,0.0001236159590486511,0.0001236159590486511,0.0001236159590486511,0.0001236159590486511,0.00011413451917824011,0.00011413451917824011
Croatia,"United States, Virginia",6.794621582993112e-05,6.794621582993112e-05,0.00015896312409084245,0.00011888069514495644,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.0001260008564851396,0.0001260008564851396,0.0001071849881586929,0.0001071849881586929
Croatia,"United States, Washington",6.794621582993112e-05,6.794621582993112e-05,0.00015896312409084245,0.00011888069514495644,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.000151515209685392,0.0001250309074949506,0.0001250309074949506
Croatia,"United States, West Virginia",7.954161307251298e-05,7.954161307251298e-05,0.00015896312409084245,0.00012159059907265809,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.0001301139806137094,0.00011138607509333076
Croatia,"United States, Wisconsin",6.87819798903584e-05,6.87819798903584e-05,0.00012243998481163758,0.0001187891706375975,0.00012243998481163758,0.00012243998481163758,0.00012243998481163758,0.00012243998481163758,0.00012243998481163758,0.00012243998481163758,0.00010485129694699145,0.00010485129694699145
Croatia,"United States, Wyoming",7.545846216059496e-05,7.545846216059496e-05,0.00016134649702874968,0.00011888069514495644,0.00010593870934821451,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,0.00015896312409084245,9.334173186804173e-05,9.334173186804173e-05
Denmark,England,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05
Denmark,Finland,8.547882792138952e-05,6.20980517336766e-05,9.027670292481678e-05,6.20980517336766e-05,9.027670292481678e-05,6.20980517336766e-05,6.20980517336766e-05,9.027670292481678e-05,9.027670292481678e-05,9.027670292481678e-05,9.027670292481678e-05,9.027670292481678e-05
Denmark,France,8.547882792138952e-05,8.547882792138952e-05,5.7030229361046046e-05,8.547882792138952e-05,5.7030229361046046e-05,6.20980517336766e-05,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,5.7030229361046046e-05,5.7030229361046046e-05
Denmark,Germany,6.20980517336766e-05,6.20980517336766e-05,6.20980517336766e-05,6.20980517336766e-05,6.20980517336766e-05,6.20980517336766e-05,6.20980517336766e-05,6.20980517336766e-05,6.20980517336766e-05,6.20980517336766e-05,6.20980517336766e-05,6.20980517336766e-05
Denmark,Iceland,8.547882792138952e-05,9.615900713981761e-05,8.547882792138952e-05,9.369137831482053e-05,9.369137831482053e-05,8.547882792138952e-05,9.369137831482053e-05,9.369137831482053e-05,9.369137831482053e-05,9.369137831482053e-05,8.547882792138952e-05,9.369137831482053e-05
Denmark,Ireland,5.714840588772257e-05,5.714840588772257e-05,8.547882792138952e-05,9.755827613521668e-05,9.755827613521668e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,5.714840588772257e-05,5.714840588772257e-05,5.714840588772257e-05,5.714840588772257e-05
Denmark,Italy,8.547882792138952e-05,5.971395585693981e-05,8.547882792138952e-05,5.971395585693981e-05,5.971395585693981e-05,5.971395585693981e-05,5.971395585693981e-05,5.971395585693981e-05,5.971395585693981e-05,5.971395585693981e-05,5.971395585693981e-05,5.971395585693981e-05
Denmark,Luxembourg,8.389274837804836e-05,8.389274837804836e-05,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05
Denmark,Netherlands,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,6.0662411182005914e-05,6.0662411182005914e-05,6.0662411182005914e-05,6.0662411182005914e-05,6.0662411182005914e-05,6.0662411182005914e-05
Denmark,New Zealand,8.389274837804836e-05,5.38429176833953e-05,5.38429176833953e-05,5.38429176833953e-05,5.38429176833953e-05,5.38429176833953e-05,5.38429176833953e-05,5.38429176833953e-05,5.38429176833953e-05,5.38429176833953e-05,5.38429176833953e-05,5.38429176833953e-05
Denmark,Northern Ireland,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,5.714840588772257e-05
Denmark,Norway,0.00010495319870339685,0.001,0.001,0.00010495319870339685,0.001,0.00010495319870339685,0.00010495319870339685,0.00010495319870339685,0.00010495319870339685,0.00010495319870339685,0.00010495319870339685,0.00010495319870339685
Denmark,Poland,6.388261765574073e-05,9.755827613521668e-05,6.388261765574073e-05,6.20980517336766e-05,9.755827613521668e-05,8.547882792138952e-05,6.20980517336766e-05,6.388261765574073e-05,6.388261765574073e-05,6.388261765574073e-05,6.388261765574073e-05,6.388261765574073e-05
Denmark,Scotland,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05
Denmark,Spain,8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,6.840736098773741e-05,6.840736098773741e-05,6.840736098773741e-05,6.840736098773741e-05,6.840736098773741e-05,6.840736098773741e-05
Denmark,Sweden,5.934892626084951e-05,5.934892626084951e-05,5.934892626084951e-05,5.934892626084951e-05,5.934892626084951e-05,5.934892626084951e-05,5.934892626084951e-05,5.934892626084951e-05,5.934892626084951e-05,5.934892626084951e-05,5.934892626084951e-05,5.934892626084951e-05
Denmark,"United States, Alabama",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.544367737612055e-05,9.544367737612055e-05
Denmark,"United States, Alaska",8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,0.00011385949554607162,0.00011385949554607162,0.00011385949554607162,0.00011385949554607162,0.00011385949554607162,0.00011385949554607162,0.00011385949554607162,0.00011385949554607162,0.00011385949554607162
Denmark,"United States, Arizona",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05
Denmark,"United States, Arkansas",8.389274837804836e-05,8.389274837804836e-05,8.389274837804836e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05
Denmark,"United States, California",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05
Denmark,"United States, Colorado",0.00013035222704115584,0.00013035222704115584,0.00013035222704115584,0.00013035222704115584,0.00013035222704115584,0.00013035222704115584,0.00013035222704115584,0.00013035222704115584,0.00013035222704115584,0.00013035222704115584,0.00013035222704115584,0.00013035222704115584
Denmark,"United States, Connecticut",9.361224267020135e-05,9.615900713981761e-05,9.615900713981761e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00010503669489486757,9.361224267020135e-05,0.00010503669489486757
Denmark,"United States, Delaware",0.00011182435254715849,0.00011182435254715849,0.00011182435254715849,0.00011182435254715849,0.00011182435254715849,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05
Denmark,"United States, Florida",9.16663792680275e-05,8.547882792138952e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,8.859616785481677e-05,8.859616785481677e-05,8.859616785481677e-05,8.859616785481677e-05
Denmark,"United States, Georgia",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00011452531503043413,0.00011452531503043413,0.00011452531503043413,0.00011452531503043413
Denmark,"United States, Hawaii",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05
Denmark,"United States, Idaho",9.16663792680275e-05,9.239650851997678e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,6.20980517336766e-05,9.16663792680275e-05,9.239650851997678e-05,9.991921669002212e-05,9.991921669002212e-05,9.991921669002212e-05
Denmark,"United States, Illinois",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00011594176377781861,0.00011594176377781861,0.00011594176377781861,0.00011594176377781861,0.00011594176377781861,0.00011594176377781861
Denmark,"United States, Indiana",9.16663792680275e-05,9.16663792680275e-05,6.20980517336766e-05,9.16663792680275e-05,6.20980517336766e-05,0.00010903441102628801,0.00010903441102628801,0.00010903441102628801,0.00010903441102628801,0.00010903441102628801,0.00010903441102628801,0.00010903441102628801
Denmark,"United States, Iowa",9.16663792680275e-05,0.00011130722945221368,9.16663792680275e-05,9.16663792680275e-05,8.547882792138952e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00010340230728605734,0.00010340230728605734
Denmark,"United States, Kansas",0.00013035222704115584,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00013035222704115584,0.00013035222704115584,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05
Denmark,"United States, Kentucky",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00010639021329390378,0.00011128411324922569,0.00011128411324922569
Denmark,"United States, Louisiana",6.20980517336766e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.000132638403932893,0.000132638403932893
Denmark,"United States, Maine",9.932048826051041e-05,9.932048826051041e-05,9.932048826051041e-05,9.932048826051041e-05,9.16663792680275e-05,9.932048826051041e-05,9.932048826051041e-05,9.932048826051041e-05,9.932048826051041e-05,9.932048826051041e-05,9.932048826051041e-05,9.932048826051041e-05
Denmark,"United States, Maryland",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.602242105043979e-05,9.602242105043979e-05
Denmark,"United States, Massachusetts",9.361224267020135e-05,9.361224267020135e-05,9.16663792680275e-05,9.16663792680275e-05,9.361224267020135e-05,9.361224267020135e-05,9.361224267020135e-05,9.361224267020135e-05,9.361224267020135e-05,9.361224267020135e-05,9.361224267020135e-05,9.361224267020135e-05
Denmark,"United States, Michigan",0.00012669027925506294,0.00012669027925506294,0.00012669027925506294,0.00012669027925506294,0.00012669027925506294,0.00012669027925506294,0.00012669027925506294,0.00012669027925506294,0.00012669027925506294,0.00012669027925506294,0.00012669027925506294,0.00012669027925506294
Denmark,"United States, Minnesota",9.96284986145612e-05,0.00011130722945221368,0.00011130722945221368,0.00011130722945221368,9.96284986145612e-05,9.96284986145612e-05,9.96284986145612e-05,9.96284986145612e-05,9.96284986145612e-05,9.96284986145612e-05,9.96284986145612e-05,9.96284986145612e-05
Denmark,"United States, Mississippi",0.00011130722945221368,6.20980517336766e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05
Denmark,"United States, Missouri",9.10172354655249e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.10172354655249e-05,9.10172354655249e-05,9.10172354655249e-05,9.10172354655249e-05,9.10172354655249e-05,9.10172354655249e-05,9.10172354655249e-05,9.10172354655249e-05
Denmark,"United States, Montana",0.00013035222704115584,0.00013035222704115584,9.16663792680275e-05,0.00010550419946528683,9.16663792680275e-05,9.16663792680275e-05,0.00013035222704115584,0.00010550419946528683,0.00010550419946528683,0.00010550419946528683,0.00010550419946528683,0.00010550419946528683
Denmark,"United States, Nebraska",9.16663792680275e-05,0.00013035222704115584,8.547882792138952e-05,9.16663792680275e-05,0.00013035222704115584,9.16663792680275e-05,0.00013035222704115584,0.00013035222704115584,9.16663792680275e-05,9.111253074869543e-05,9.111253074869543e-05,9.111253074869543e-05
Denmark,"United States, Nevada",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,8.547882792138952e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05
Denmark,"United States, New Hampshire",0.00010652480785165486,9.361224267020135e-05,0.00010652480785165486,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00010652480785165486,9.361224267020135e-05,9.361224267020135e-05
Denmark,"United States, New Jersey",0.00011182435254715849,9.615900713981761e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00011916958544558936,0.00011916958544558936
Denmark,"United States, New Mexico",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,6.20980517336766e-05,9.16663792680275e-05,9.16663792680275e-05,0.00013035222704115584,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.161046834954182e-05
Denmark,"United States, New York",9.615900713981761e-05,9.615900713981761e-05,9.615900713981761e-05,9.615900713981761e-05,9.615900713981761e-05,9.615900713981761e-05,9.615900713981761e-05,9.615900713981761e-05,9.615900713981761e-05,9.615900713981761e-05,9.615900713981761e-05,9.615900713981761e-05
Denmark,"United States, North Carolina",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00011539519964972179,0.00011539519964972179,9.16663792680275e-05,0.00011539519964972179,0.00011539519964972179,0.00011539519964972179,0.00011539519964972179
Denmark,"United States, North Dakota",8.547882792138952e-05,8.547882792138952e-05,8.547882792138952e-05,6.20980517336766e-05,0.00013035222704115584,9.96284986145612e-05,0.00013035222704115584,9.16663792680275e-05,0.00013035222704115584,9.16663792680275e-05,9.16663792680275e-05,0.00013035222704115584
Denmark,"United States, Ohio",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00010639021329390378,0.00010639021329390378,0.00010639021329390378,0.00010639021329390378,0.00010639021329390378
Denmark,"United States, Oklahoma",6.20980517336766e-05,9.16663792680275e-05,0.00013035222704115584,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00012087679044365747,0.00012087679044365747,0.00012087679044365747,0.00012087679044365747
Denmark,"United States, Oregon",9.16663792680275e-05,9.239650851997678e-05,9.16663792680275e-05,9.239650851997678e-05,9.239650851997678e-05,9.239650851997678e-05,9.239650851997678e-05,9.239650851997678e-05,9.239650851997678e-05,9.239650851997678e-05,9.239650851997678e-05,9.239650851997678e-05
Denmark,"United States, Pennsylvania",0.00011182435254715849,0.00011182435254715849,0.00011182435254715849,0.00011182435254715849,0.00011182435254715849,0.00011182435254715849,0.00011182435254715849,0.00011182435254715849,0.00011182435254715849,0.00011182435254715849,0.00011182435254715849,0.00011182435254715849
Denmark,"United States, Rhode Island",9.361224267020135e-05,9.361224267020135e-05,9.16663792680275e-05,9.361224267020135e-05,9.361224267020135e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.361224267020135e-05,9.361224267020135e-05,9.361224267020135e-05
Denmark,"United States, South Carolina",9.16663792680275e-05,6.20980517336766e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00011539519964972179
Denmark,"United States, Tennessee",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.615900713981761e-05,9.615900713981761e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.846269690474822e-05,9.846269690474822e-05,9.846269690474822e-05,9.846269690474822e-05
Denmark,"United States, Texas",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00010183360208671019,0.00010183360208671019,0.00010183360208671019,0.00010183360208671019,0.00010183360208671019,0.00010183360208671019,0.00010183360208671019
Denmark,"United States, Utah",9.16663792680275e-05,9.239650851997678e-05,0.00010717570838902516,9.16663792680275e-05,0.00010717570838902516,0.00010717570838902516,0.00010717570838902516,9.16663792680275e-05,9.16663792680275e-05,0.00010717570838902516,0.00010717570838902516,0.00010717570838902516
Denmark,"United States, Vermont",9.16663792680275e-05,9.957279866801471e-05,9.957279866801471e-05,9.957279866801471e-05,9.957279866801471e-05,9.957279866801471e-05,9.957279866801471e-05,9.957279866801471e-05,9.957279866801471e-05,9.957279866801471e-05,9.957279866801471e-05,9.957279866801471e-05
Denmark,"United States, Virginia",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00010770294563357234,0.00010770294563357234,0.00010770294563357234,0.00010770294563357234
Denmark,"United States, Washington",9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.414844903369926e-05,9.414844903369926e-05,9.414844903369926e-05
Denmark,"United States, West Virginia",0.00011182435254715849,0.00011182435254715849,9.16663792680275e-05,9.615900713981761e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00010639021329390378
Denmark,"United States, Wisconsin",0.00011130722945221368,0.00011130722945221368,0.00011130722945221368,0.00011130722945221368,0.00011130722945221368,0.00011130722945221368,0.00011130722945221368,0.00011130722945221368,0.00011130722945221368,0.00011130722945221368,0.00011130722945221368,0.00011130722945221368
Denmark,"United States, Wyoming",0.00013035222704115584,0.00013035222704115584,9.10172354655249e-05,9.16663792680275e-05,0.00013035222704115584,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,9.16663792680275e-05,0.00013035222704115584,0.00013035222704115584
England,Finland,0.00027082335179520273,9.719413894512866e-05,8.426986602238818e-05,9.719413894512866e-05,8.426986602238818e-05,9.719413894512866e-05,9.719413894512866e-05,8.426986602238818e-05,8.426986602238818e-05,8.426986602238818e-05,8.426986602238818e-05,8.426986602238818e-05
England,France,0.00027082335179520273,0.00027082335179520273,8.927672324567346e-05,0.00027082335179520273,8.927672324567346e-05,9.719413894512866e-05,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,8.927672324567346e-05,8.927672324567346e-05
England,Germany,9.719413894512866e-05,9.719413894512866e-05,9.719413894512866e-05,9.719413894512866e-05,9.719413894512866e-05,9.719413894512866e-05,9.719413894512866e-05,9.719413894512866e-05,9.719413894512866e-05,9.719413894512866e-05,9.719413894512866e-05,9.719413894512866e-05
England,Iceland,0.00027082335179520273,8.193918153003601e-05,0.00027082335179520273,6.444431355490193e-05,6.444431355490193e-05,0.00027082335179520273,6.444431355490193e-05,6.444431355490193e-05,6.444431355490193e-05,6.444431355490193e-05,0.00027082335179520273,6.444431355490193e-05
England,Ireland,8.464103228767961e-05,8.464103228767961e-05,0.00027082335179520273,0.00011032572215776815,0.00011032572215776815,0.001,0.001,0.001,8.464103228767961e-05,8.464103228767961e-05,8.464103228767961e-05,8.464103228767961e-05
England,Italy,0.00027082335179520273,9.363188514770142e-05,0.00027082335179520273,9.363188514770142e-05,9.363188514770142e-05,9.363188514770142e-05,9.363188514770142e-05,9.363188514770142e-05,9.363188514770142e-05,9.363188514770142e-05,9.363188514770142e-05,9.363188514770142e-05
England,Luxembourg,0.001,0.001,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273
England,Netherlands,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,7.102740066837156e-05,7.102740066837156e-05,7.102740066837156e-05,7.102740066837156e-05,7.102740066837156e-05,7.102740066837156e-05
England,New Zealand,0.001,0.00011387964664947926,0.00011387964664947926,0.00011387964664947926,0.00011387964664947926,0.00011387964664947926,0.00011387964664947926,0.00011387964664947926,0.00011387964664947926,0.00011387964664947926,0.00011387964664947926,0.00011387964664947926
England,Northern Ireland,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8.464103228767961e-05
England,Norway,7.857159058625125e-05,8.389274837804836e-05,8.389274837804836e-05,7.857159058625125e-05,8.389274837804836e-05,7.857159058625125e-05,7.857159058625125e-05,7.857159058625125e-05,7.857159058625125e-05,7.857159058625125e-05,7.857159058625125e-05,7.857159058625125e-05
England,Poland,0.00010047201156450136,0.00011032572215776815,0.00010047201156450136,9.719413894512866e-05,0.00011032572215776815,0.00027082335179520273,9.719413894512866e-05,0.00010047201156450136,0.00010047201156450136,0.00010047201156450136,0.00010047201156450136,0.00010047201156450136
England,Scotland,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
